Tempo (ms);Trajetória 1;Trajetória 2
15660;103.41725621523;122.439368125069
15694;103.417047762967;122.439051755933
15726;103.416843275797;122.438742869694
15765;103.41664589877;122.438443851494
15795;103.416462236638;122.438162318515
15828;103.416302045501;122.437913489871
15860;103.41617436972;122.43771652111
15898;103.416082021623;122.437584794222
15927;103.416018942963;122.437516864787
15960;103.415972984452;122.437492834549
15993;103.415931309255;122.437470172723
16026;103.415884393421;122.437374284745
16060;103.415827290299;122.437091035504
16094;103.415758594714;122.436475034424
16125;103.415678377049;122.435394859634
16160;103.415586562107;122.433848659475
16191;103.415482798502;122.432177478409
16225;103.415367841334;122.431354120769
16258;103.415245004154;122.433222090812
16292;103.41512020589;122.440400502652
16325;103.415000612874;122.45538786561
16359;103.414892648486;122.478299931962
16391;103.414800069363;122.504739933348
16432;103.414723153524;122.52775861334
16459;103.414659538451;122.54294644644
16494;103.414605670372;122.550397119108
16524;103.414557895135;122.552583439377
16559;103.414513137353;122.552099400579
16592;103.414468932565;122.550763806913
16628;103.414422612986;122.549522366304
16657;103.414369880072;122.548686461065
16698;103.414303079611;122.548227964601
16726;103.414210246024;122.548001163829
16759;103.414076617704;122.547862787231
16791;103.413889588311;122.547715913377
16826;103.413645609784;122.547514912648
16857;103.413353660885;122.547253766509
16890;103.41303202517;122.546948552087
16922;103.412703050666;122.546623272621
16961;103.412390609998;122.546303766502
16994;103.412118701953;122.54601647476
17028;103.411907367194;122.545785255564
17060;103.411765605912;122.545622633627
17092;103.411687887157;122.545521458002
17124;103.411659326203;122.54545720272
17158;103.41166383288;122.545400858667
17191;103.4116878748;122.545332107545
17227;103.411720225685;122.545243970898
17259;103.411751452379;122.545138032821
17294;103.411774767263;122.545016520419
17327;103.411787080035;122.544877816118
17361;103.411788407053;122.544717143361
17389;103.411779800304;122.544530523909
17423;103.411761967225;122.544318267851
17458;103.411735911777;122.544085599507
17495;103.411704735942;122.543841373808
17525;103.411674904432;122.543596916851
17561;103.411655828126;122.543366063393
17592;103.411657911263;122.543165176278
17626;103.411690089586;122.543010041548
17658;103.411757844227;122.542910128149
17694;103.411862335121;122.542866901932
17725;103.412000454406;122.542878664421
17760;103.412165299095;122.542943212254
17792;103.412347219075;122.543052457318
17827;103.412535392398;122.543187725822
17858;103.412719432919;122.543325649388
17894;103.41289103104;122.543450055206
17926;103.413045632223;122.543558134366
17960;103.413183124413;122.543657221614
17992;103.413306981146;122.543757307064
18028;103.413423182448;122.543864797798
18058;103.413539827699;122.543980456524
18095;103.413666581234;122.544102103572
18125;103.413813456484;122.544229546867
18160;103.413990096689;122.544368811777
18194;103.41420638209;122.544534550037
18227;103.414472753897;122.544748994589
18259;103.414797318147;122.545034528149
18293;103.415179663067;122.545401002916
18326;103.415606134344;122.545836417287
18360;103.41605033532;122.546307540151
18391;103.416477780352;122.546767444556
18427;103.416853349274;122.547166078295
18457;103.417151273268;122.547464656685
18491;103.417363653557;122.547648898799
18525;103.417500113436;122.547728755765
18559;103.417577652234;122.547723543479
18592;103.417609456185;122.547646590374
18626;103.417600389094;122.547501013061
18659;103.417550557536;122.547288788504
18692;103.417463945907;122.547025175434
18726;103.41735430617;122.546741824736
18760;103.417242088049;122.546472466376
18790;103.417145988516;122.546236761493
18823;103.417077143814;122.546038474569
18856;103.417038887016;122.545874700378
18890;103.4170293626;122.545742674124
18924;103.417043391995;122.545638451019
18960;103.417072041783;122.545553061667
19001;103.417100844703;122.545472881428
19029;103.41710880322;122.545382405007
19059;103.417069517172;122.545264545326
19099;103.416955350103;122.545100467237
19125;103.416746254481;122.544873424112
19159;103.416439992003;122.544575291605
19191;103.416053202517;122.544210868705
19226;103.415611127991;122.543796661365
19260;103.415137556966;122.543354795345
19292;103.414651904121;122.542905751854
19325;103.414170197415;122.542462558535
19364;103.413706905463;122.542028066108
19390;103.413276869809;122.541598479074
19426;103.41289584749;122.541173180102
19458;103.412577835538;122.540763857085
19494;103.412330084924;122.540393716578
19525;103.412150347017;122.540084837198
19560;103.412028334204;122.539843415003
19591;103.411947473479;122.53965396513
19626;103.411885543631;122.539485344255
19664;103.411817520934;122.539303898495
19698;103.411720680969;122.539083999491
19727;103.411578802765;122.538811195185
19761;103.411384336905;122.538482000822
19791;103.41113867224;122.538101884625
19826;103.410850235164;122.53768038352
19859;103.410531199316;122.537227028435
19893;103.410194177624;122.536750346433
19925;103.409849740743;122.536257837539
19964;103.409505622378;122.535757316099
19995;103.40916773996;122.535260344389
20027;103.408842236716;122.534783913383
20058;103.408537730973;122.534347019191
20093;103.408266133552;122.53396423925
20124;103.40803949213;122.533640762593
20164;103.407863351029;122.533371062983
20192;103.407732621939;122.53314115404
20229;103.407634032381;122.532932841136
20258;103.407550838652;122.532726480046
20294;103.407464547714;122.532500537984
20325;103.407354212003;122.532230892451
20360;103.407196501214;122.531893577067
20392;103.406969780822;122.531471930959
20429;103.406661861708;122.530965516764
20462;103.406272874435;122.530392815023
20496;103.405807291616;122.529782619001
20524;103.405262204629;122.529161359785
20560;103.404619641652;122.528543174611
20592;103.403844945267;122.527919986627
20626;103.402897104364;122.527250076627
20659;103.401760674261;122.526452581952
20693;103.400508431908;122.525427932032
20724;103.399401687197;122.524134391493
20759;103.399015224243;122.522738771393
20792;103.4003305407;122.521819655425
20826;103.404689648669;122.522541007916
20858;103.413449789521;122.526623885701
20897;103.42714635434;122.535826230921
20925;103.444010250524;122.550555788478
20961;103.457870723957;122.567331353696
20992;103.455893827023;122.575299439644
21026;103.417333487491;122.55315416268
21058;103.315473810789;122.469686622108
21092;103.12482671007;122.291613103209
21124;102.830599034248;121.996576473506
21159;102.432468008283;121.581621284263
21193;101.941056989291;121.060708614007
21231;101.372982451544;120.455718983815
21260;100.746881748335;119.788883309
21293;100.079467496347;119.079706459086
21325;99.3823490537013;118.344385862734
21365;98.6616276986488;117.594728074541
21390;97.9206028674525;116.836679642076
21425;97.1621836086162;116.07073979325
21459;96.389026195401;115.295133252924
21494;95.6040221312843;114.509688898986
21526;94.8110339710827;113.716753656757
21559;94.0135743029043;112.919094304545
21591;93.2140360626583;112.11807849903
21626;92.4149713908375;111.313434157034
21658;91.6186808901118;110.504251194668
21693;90.824778577007;109.691193635496
21726;90.0299258122097;108.878118433396
21764;89.2306792878065;108.069226793655
21794;88.426251663049;107.264493610477
21827;87.6186172833478;106.461489493668
21858;86.8105197543592;105.660336755834
21893;86.0032775302256;104.863155067748
21924;85.1959049126465;104.070618730787
21961;84.3862338193981;103.280798757397
21992;83.5722814996632;102.489786489462
22028;82.7523346763647;101.692812950305
22059;81.9249771895707;100.885415413916
22092;81.0902301185598;100.065323844319
22124;80.2508582901562;99.2351381725475
22159;79.4115744240239;98.4020578535881
22190;78.5759531141539;97.5726949092327
22225;77.7439870521559;96.7490989404589
22258;76.9127706005917;95.9305332375073
22292;76.0798326427795;95.1158352462803
22325;75.2462288564316;94.3033748429442
22361;74.4156645412355;93.4918180380012
22391;73.5898302543022;92.680568180989
22425;72.7657960892357;91.8687594824489
22458;71.9381524141875;91.0559451862367
22492;71.1030987277203;90.2431141358588
22525;70.2611233534431;89.4311907773228
22559;69.4148670787918;88.6184587080922
22591;68.5643323717617;87.7998181047027
22624;67.7071482468395;86.9697632254077
22658;66.8437257307851;86.12712469859
22691;65.979502168264;85.2778369778347
22724;65.1230966473541;84.4337120818308
22761;64.2853028698849;83.6090571970298
22791;63.4795802723026;82.8194303878491
22823;62.7207555393482;82.0806203725886
22858;62.0211375152723;81.4038927870077
22891;61.3879860716477;80.7927085891425
22922;60.8246030936635;80.2456329811845
22960;60.3316902442278;79.759568821525
22990;59.9072336013174;79.3295478310869
23025;59.5458093573601;78.9498279804183
23058;59.2385231574762;78.6172750156385
23092;58.9760949332781;78.3322913054707
23125;58.7531988095536;78.0966328904039
23159;58.5696274476121;77.9112372792011
23192;58.4282940411825;77.7752895411735
23233;58.3311431249792;77.6862871134472
23259;58.2747958421966;77.639505404084
23294;58.2499643163306;77.6256003668838
23327;58.2450618551559;77.6307833699843
23361;58.2500648793428;77.6422442527931
23392;58.2581571357061;77.6525436923398
23428;58.2656191392618;77.6591537872222
23460;58.2710031973326;77.6622253505405
23493;58.2742087044431;77.6629015710092
23525;58.2757458164285;77.6623588268991
23561;58.2762603538202;77.6614248037351
23591;58.2762918309681;77.6605378357945
23626;58.2761988924254;77.6598530163429
23659;58.27617744073;77.6593726673838
23693;58.2763121046632;77.6590439594477
23725;58.2766254126312;77.6588112445055
23760;58.2771085018496;77.65863500351
23793;58.2777336761291;77.6584946354294
23826;58.2784610752702;77.6583831472674
23859;58.2792485684941;77.6582971910044
23896;58.280061069118;77.6582294100013
23926;58.2808735670002;77.6581670712858
23960;58.2816693373591;77.6580939886451
23992;58.2824368623154;77.6579925955702
24026;58.2831666459717;77.6578457674288
24061;58.2838481926733;77.6576404934472
24092;58.2844678107491;77.6573789899607
24123;58.2850081533576;77.6571005595477
24160;58.2854519036056;77.6569054397037
24193;58.2857931161027;77.6569586250988
24226;58.2860589484297;77.6574460897518
24259;58.2863427610742;77.6584543597093
24293;58.2868433647279;77.659748031841
24323;58.2878928641022;77.6604560128205
24357;58.2899399841408;77.6587756306073
24390;58.2934379888921;77.651965250932
24426;58.2985729901049;77.6370928431569
24458;58.3047795038064;77.6131504451753
24494;58.3100514475829;77.5850179184139
24523;58.3101960319042;77.5690203282188
24560;58.2984167893002;77.5963562212719
24591;58.2659377561297;77.7062469717377
24625;58.2048380705868;77.9279416414221
24658;58.1127399617316;78.2654609072412
24691;57.9947708380549;78.6964545873603
24730;57.8600105034635;79.1826828111999
24760;57.7173781584674;79.6845327714296
24791;57.5744974495229;80.1712501026379
24832;57.4372998192001;80.6217378012904
24860;57.3102047639086;81.0209314891837
24892;57.1976509935757;81.3584315286892
24926;57.1049857475968;81.6270969209978
24963;57.037101622715;81.8190625196215
24994;56.9962952255491;81.9235206960683
25026;56.9825040437975;81.9299583407496
25058;56.9951843602543;81.8335170991144
25093;57.0336405426324;81.6360287911423
25125;57.0959549060565;81.3434205005158
25161;57.1779323146006;80.9662435367567
25196;57.2733339709189;80.523924016766
25228;57.3757494271637;80.0465721878062
25259;57.4791624429471;79.5700277541082
25292;57.5762177540589;79.1264757598379
25324;57.6579293292353;78.7379333536349
25360;57.7168965634232;78.4161127149351
25392;57.7511055538959;78.1657082824577
25426;57.7642327051421;77.9879038494521
25457;57.7631430359914;77.8805032046411
25493;57.7554723512305;77.8330157151899
25524;57.7473064180893;77.8253215390595
25559;57.741721709865;77.835921055731
25591;57.7393509721639;77.8502464838812
25626;57.7396356148827;77.8615938156533
25659;57.7416590985399;77.868353808906
25700;57.7445870171168;77.8713585335809
25727;57.7478299078807;77.8721053575592
25759;57.7510499112228;77.8718711907593
25792;57.7541007697876;77.8714430855393
25826;57.7569557966826;77.8711699539983
25860;57.7596517276587;77.8711236191593
25894;57.7622571261408;77.871251496271
25925;57.7648602936704;77.8714746561433
25960;57.7675651409856;77.8717314506043
25991;57.7704828004441;77.8719876428849
26028;57.7737054664892;77.8722321097685
26058;57.7772473682282;77.8724678319157
26095;57.7809419590219;77.8727028594907
26123;57.7843002202934;77.8729440104824
26159;57.786369075234;77.8731938880533
26191;57.7856825500787;77.8734505753102
26225;57.7804645243773;77.8737094939001
26260;57.7693031278543;77.8739664426003
26293;57.7525291005022;77.8742201302886
26325;57.7333667769919;77.8744726094057
26358;57.7166152342106;77.8747271449975
26392;57.7054940157888;77.8749852478213
26428;57.7003253885185;77.8752453858814
26458;57.6996861852437;77.8755038934005
26491;57.70178699445;77.8757571167925
26526;57.7051488100043;77.876003859266
26565;57.7088099215318;77.8762463991638
26591;57.7122839896274;77.8764890201504
26624;57.7154293708654;77.8767355128466
26658;57.7183174642451;77.8769872158421
26699;57.7211247794007;77.8772422294784
26725;57.7240397707859;77.8774964249456
26757;57.7271696239533;77.8777458672351
26791;57.7304337233571;77.8779890535327
26826;57.733440516195;77.8782274663049
26856;57.7353742153266;77.8784641397645
26891;57.7349643354521;77.8787016535357
26925;57.7306693803079;77.8789412584769
26960;57.7212624849469;77.8791829493802
26994;57.7070199638746;77.8794251569354
27025;57.6907120320099;77.8796638522268
27058;57.6764662339469;77.8798922090525
27095;57.6670518575058;77.8801022886462
27124;57.6627477108304;77.880288690845
27171;57.6623360900147;77.8804510473501
27190;57.6642895655551;77.8805930876918
27224;57.6673500579423;77.8807208528247
27260;57.6707025333034;77.880842420337
27295;57.6739327791356;77.8809677291389
27326;57.676903220953;77.8811072930724
27360;57.6796237430934;77.8812699902441
27392;57.6821515411539;77.881459341041
27425;57.6845273586198;77.8816660765962
27457;57.6867454001813;77.8818558077246
27493;57.688756698181;77.8819568033107
27523;57.6905097228325;77.8818602782414
27558;57.6920323730182;77.8814516951385
27590;57.693555547694;77.8806961984446
27625;57.6956620482734;77.879796125385
27658;57.6994088129792;77.8794090461309
27692;57.7063166205333;77.8808453120907
27724;57.7180562446528;77.8860475527129
27759;57.7356078809969;77.8970125693694
27792;57.757687355319;77.914224589911
27826;57.7784059796912;77.9337843749286
27857;57.7845629955132;77.9434812046074
27892;57.7537440978934;77.9193299996014
27924;57.6555166793527;77.8261987361416
27958;57.4583305106946;77.6272409592858
27990;57.1408640526742;77.299702314813
28025;56.6997887554807;76.8436867448257
28057;56.1474960139867;76.2765945503733
28091;55.5044329318909;75.621638401046
28124;54.7930633297193;74.8994731660126
28160;54.0332689665864;74.1249162262951
28193;53.2396144294532;73.3081020728885
28224;52.4222634852502;72.4577872141164
28257;51.5883356241517;71.5832458481936
28295;50.7419448228291;70.6931581878099
28325;49.8853362012455;69.794312972674
28357;49.021094143475;68.8922081021064
28392;48.152954196551;67.9905579145041
28424;47.2850168688668;67.089285820866
28458;46.4208996019518;66.185754430024
28489;45.5630431968999;65.2790456451902
28523;44.7115617349619;64.3716866898646
28563;43.8633590472447;63.4674544949938
28591;43.0135303534705;62.5677828095443
28628;42.1583210474799;61.6693471864431
28659;41.2961329270224;60.7660814662698
28693;40.4271776633806;59.8545114315742
28725;39.5541969142332;58.9365647063771
28761;38.6812980877825;58.0173047894811
28789;37.8104967527731;57.0996009663162
28825;36.9412582030501;56.1816234778566
28858;36.0726134012864;55.2607699796531
28891;35.2040435992453;54.3372056753567
28923;34.3355342477567;53.4114976334324
28959;33.4677127485216;52.4833618825854
28989;32.6016074859593;51.5558401675813
29026;31.7388875606132;50.6362949938043
29059;30.8827386690988;49.7302604766017
29093;30.0363656254221;48.8364043686705
29125;29.1997019861381;47.9481850597001
29160;28.3686977450731;47.059352506589
29191;27.5380771856072;46.1680479105312
29225;26.7051972739237;45.276104521802
29259;25.870798360299;44.3858554938675
29296;25.0359862816895;43.49896879905
29324;24.2002717314125;42.6164036799028
29358;23.362542224542;41.7385808733123
29391;22.5231202081504;40.8656871736695
29426;21.6851147649902;39.9955131150622
29459;20.8531280115007;39.122361428904
29497;20.0298498048689;38.2418261622756
29527;19.2136836511233;37.3556499673424
29562;18.3990121985625;36.4697637898786
29593;17.5794313646026;35.5886876204154
29626;16.752597589127;34.7131468672457
29658;15.9224269657962;33.8418634816875
29691;15.0961624829866;32.9739892908683
29724;14.2789826931478;32.1099424434051
29764;13.471113464413;31.2507409813091
29792;12.6696669743459;30.396605127464
29825;11.8721823347018;29.5464071856813
29857;11.0773031438072;28.6990328064923
29893;10.2828924010813;27.8536585331823
29924;9.48560356799268;27.0077529428276
29958;8.68314322117764;26.1576204033571
29991;7.87680042890823;25.3020474424063
30026;7.07070994915819;24.4437357181609
30059;6.26771739088973;23.5872424000443
30092;5.46719076322595;22.7359368836643
30124;4.66732217126014;21.8900942832402
30161;3.86802519620437;21.0483660011366
30191;3.07075430047115;20.2108595822492
30224;2.27624158141471;19.3779762364411
30258;1.48378689687513;18.5468353595188
30293;0.692926107614966;17.7132675402193
30324;-0.0953200331001101;16.8766903273689
30359;-0.879372097938564;16.0403315358719
30392;-1.65834763223173;15.2082673415263
30433;-2.43211184883346;14.3822656744944
30458;-3.20122038963044;13.5611934519976
30492;-3.9674496971722;12.7438707973008
30526;-4.73385147407756;11.9289470127372
30561;-5.50343954142184;11.1123117499921
30590;-6.27818682635339;10.2888994186034
30624;-7.05871377510016;9.45660607597908
30658;-7.84225640656453;8.61842599168276
30690;-8.62085035111727;7.78278380629734
30723;-9.38329881521186;6.96142577709702
30758;-10.1182956010135;6.16798971200334
30793;-10.8154322738715;5.41874218525727
30826;-11.4658629452053;4.72843373626199
30858;-12.0634831274344;4.10238341250914
30892;-12.6043357186746;3.53719538307546
30925;-13.08529093389;3.02960021702595
30960;-13.5053328597712;2.58089434777966
30991;-13.8677582839297;2.19302054508552
31027;-14.1795766812894;1.86270643575024
31058;-14.4486232947034;1.58158122181307
31094;-14.6803733350467;1.34158098230747
31125;-14.8755449339997;1.137953933277
31160;-15.0306099721028;0.968482878541495
31193;-15.1417817466613;0.833196318336572
31225;-15.2089398810359;0.735029890691731
31258;-15.2370395252446;0.676715043505471
31294;-15.2358494056271;0.653821478826937
31323;-15.2181903369277;0.65357410512135
31358;-15.1962310792183;0.662256758431547
31399;-15.1778077779395;0.671474403436119
31428;-15.1656746976177;0.678557639593788
31458;-15.1593507405144;0.684670606816221
31492;-15.1571195220939;0.692970065223686
31525;-15.1571887834138;0.706734371066649
31559;-15.1581954780968;0.726895009023185
31591;-15.1593064734568;0.750070564728178
31628;-15.160126215426;0.770362409125161
31659;-15.1605478646281;0.783935870103545
31693;-15.1606168609437;0.790838265934468
31725;-15.1604323904618;0.793193731134532
31761;-15.1600899205268;0.793243626907167
31791;-15.1596577999848;0.792563458467309
31825;-15.1591747545964;0.791978415360347
31857;-15.1586522494934;0.791770730294173
31893;-15.1580727913541;0.791928585514117
31925;-15.1573882396951;0.792331111589479
31959;-15.1565281940205;0.792851461689797
31991;-15.1554285009138;0.793396871501823
32025;-15.1540900474928;0.79391362464374
32058;-15.1526764752528;0.794378431248525
32092;-15.1516489375751;0.794786480264463
32125;-15.151903833635;0.795141422887288
32163;-15.1548241202078;0.795453316599017
32191;-15.1620897404942;0.795747445583069
32223;-15.1750356221514;0.796079384174207
32256;-15.1933357101724;0.796546399119281
32293;-15.2139029308973;0.797281479088639
32324;-15.2321465970331;0.798410917215291
32361;-15.2449832487257;0.799953183916626
32391;-15.2520968007178;0.801643478444298
32424;-15.2548424894601;0.802702104397595
32457;-15.2549336542326;0.801644595175518
32492;-15.2537995144716;0.796357587245866
32526;-15.2523921153167;0.78481077572202
32558;-15.2512301707268;0.766857666287517
32589;-15.2505235787853;0.745934262310116
32628;-15.2502845149896;0.727506362510699
32660;-15.2503838449669;0.715054420813073
32696;-15.2505516461371;0.708623099767294
32726;-15.2503455486844;0.706698977442519
32759;-15.2491295887158;0.708198515299995
32791;-15.2461328595716;0.713224009501833
32827;-15.2406844342534;0.722772987720883
32859;-15.2327288381102;0.73741211819834
32894;-15.2236881656408;0.754828964687303
32924;-15.2176094444015;0.766433289758172
32963;-15.2222726545301;0.75405246925895
32996;-15.2495125928601;0.68938681473303
33024;-15.3134695256181;0.541012372678753
33057;-15.4258727377644;0.289158864068293
33090;-15.5909611725387;-0.0655376414430199
33123;-15.8049956332522;-0.510463977350436
33160;-16.0597682040176;-1.03297059250743
33192;-16.3448936583685;-1.62045007776897
33226;-16.6482345543432;-2.25665131241031
33258;-16.9580269529012;-2.92442313669471
33293;-17.2665766654948;-3.60968008949134
33325;-17.5705914653708;-4.3012878382972
33365;-17.8676166321113;-4.99041264237531
33391;-18.1540831118947;-5.6722926583514
33426;-18.4272684023157;-6.3479493661203
33457;-18.6877532623464;-7.02220931128076
33495;-18.937980801957;-7.69968424130169
33522;-19.1780278163897;-8.38281900176873
33559;-19.404203950571;-9.07091569163341
33589;-19.6114413171057;-9.7593245703594
33626;-19.7961048031204;-10.440650663816
33658;-19.9578916035185;-11.1076676002442
33691;-20.1001786278097;-11.7564269852755
33724;-20.2278923952512;-12.3878677822207
33759;-20.3445868372791;-13.007172001522
33791;-20.4511139139126;-13.6207432947663
33825;-20.5454191777555;-14.2314901241727
33858;-20.6223668999837;-14.8360372652841
33893;-20.6756943365175;-15.4279564379747
33924;-20.7025683276768;-16.0043069567938
33958;-20.7057146765114;-16.5672014053362
33990;-20.6908084929745;-17.1195718509802
34024;-20.6628249601744;-17.6613389706786
34057;-20.6243949950365;-18.1886422943917
34096;-20.5763971833366;-18.6959703216123
34124;-20.5194544162131;-19.1804079754493
34163;-20.4540969062362;-19.6445704849403
34192;-20.3793863055623;-20.0955963770692
34225;-20.2919996434661;-20.5410901640602
34256;-20.1869888540701;-20.9836801336699
34291;-20.0596421978314;-21.4190247045431
34325;-19.9071301348491;-21.8400246448169
34365;-19.7296900647058;-22.2402449262559
34390;-19.5307265677053;-22.61330371307
34425;-19.3147781651693;-22.9529557545147
34456;-19.0850860516921;-23.2554192510939
34493;-18.8422217872519;-23.5222387437463
34524;-18.5831998159243;-23.7597950523064
34560;-18.3029192105793;-23.9751525208567
34596;-17.9982755893871;-24.1748336838457
34628;-17.6705773304356;-24.3662883085332
34659;-17.3246658142618;-24.5555132034883
34692;-16.9665362266439;-24.7425258836871
34725;-16.600907132644;-24.9214849632848
34763;-16.2301047756888;-25.0852913817483
34790;-15.8545420069747;-25.2294948190742
34822;-15.4732633035058;-25.3537525957194
34855;-15.0834427425695;-25.4600019187787
34892;-14.6808610828454;-25.5475538317585
34924;-14.2626201418234;-25.6115529147693
34959;-13.8287325463237;-25.6482756640887
34991;-13.380076898636;-25.6599701359029
35025;-12.915822383096;-25.6519315249761
35056;-12.4343617913276;-25.6264918156282
35093;-11.9358641923012;-25.5827511349047
35125;-11.4224856522035;-25.5199275368547
35160;-10.8972089343729;-25.4377901464458
35189;-10.3632036588075;-25.3357667271409
35227;-9.82228651069347;-25.2139552755807
35259;-9.27295486148781;-25.074389393231
35293;-8.71175584239727;-24.9208345118128
35327;-8.13706987700972;-24.7568192727611
35364;-7.54962590549112;-24.5827857192815
35394;-6.95004077563334;-24.3947837508541
