Tempo (ms);Trajetória 1;Trajetória 2
19317;9.29649157506888;27.2591645538778
19358;9.29902321981538;27.2600716159758
19386;9.30103100392983;27.2597665598496
19425;9.30264224082936;27.259172397724
19455;9.30400679126021;27.2587131221847
19478;9.30524987676809;27.2584859870183
19524;9.30645746870765;27.2584404039273
19561;9.30767914593344;27.2584930648881
19585;9.3089376680406;27.2585791714453
19634;9.31023876230914;27.2586637697638
19659;9.31157832156574;27.2587356692387
19694;9.3129469796534;27.258796836356
19719;9.31433276922954;27.2588529000372
19750;9.31572179362223;27.2589068317104
19784;9.31709717474715;27.2589557662434
19832;9.31843784251326;27.258990602203
19859;9.31971905433246;27.2589994153177
19894;9.32091653198398;27.2589764961852
19912;9.32201681335632;27.2589374941933
19951;9.32303656625656;27.2589374473969
19983;9.32405175774535;27.2590805124885
20022;9.32523306813749;27.2594978467148
20060;9.3268756539402;27.2602591192924
20101;9.32939987063829;27.2611835051682
20135;9.33328730394502;27.2615539860378
20156;9.33890520186877;27.2598591119948
20198;9.34616969281634;27.2539046062623
20222;9.35402142551541;27.2418839109022
20253;9.35975613970963;27.225073242965
20287;9.35838453809607;27.2123343364866
20334;9.34239992244247;27.2250153450896
20357;9.30259201087688;27.2977309043883
20397;9.23078669123347;27.4688067250026
20422;9.12392234910845;27.7611455699188
20449;8.98558281338389;28.1675692494647
20485;8.82292030370433;28.6546422798688
20526;8.64322884212645;29.1796531878887
20544;8.4533678432324;29.7039874968449
20584;8.25979949185318;30.1976204728333
20624;8.06831881550108;30.6410357214699
20662;7.88484012120041;31.026120828963
20688;7.71587351247979;31.352033258748
20723;7.56731869089414;31.6176719369533
20781;7.44371389373983;31.8167456788177
20828;7.34921728165363;31.938147118537
20852;7.28798101375474;31.9700630652382
20876;7.26283927417148;31.9051882548229
20922;7.27460728176928;31.7448683753899
20961;7.32257896536211;31.4977511468754
20986;7.40515858751962;31.1723376990304
21020;7.52050061528504;30.77210617086
21058;7.66655487960094;30.2984283994832
21091;7.84081941421628;29.7545810084087
21123;8.04078333557547;29.1440852849544
21167;8.26457025007909;28.4670447034537
21196;8.51140298088434;27.7213715786743
21219;8.78139999154271;26.9083494613504
21253;9.07406987817828;26.0342981144237
21282;9.3870889559194;25.1048437460253
21322;9.71695073108972;24.120286748868
21354;10.0601558536745;23.0783164302558
21385;10.4137732421265;21.9812264830785
21418;10.7765233292185;20.8399485795964
21448;11.1499621736598;19.6660148491746
21490;11.5369752518651;18.4606464499277
21511;11.9382870486391;17.2198995551302
21559;12.3512481607403;15.9471187254606
21599;12.7716030724321;14.6530041111999
21622;13.1954811001163;13.3469566350703
21658;13.6197850598616;12.0338066004189
21695;14.0407904899039;10.7199473398156
21731;14.4529671928011;9.42078092094888
21760;14.8492370992624;8.16307139168303
21793;15.2210879893242;6.98321166936439
21838;15.5586524885141;5.92094578543027
21864;15.8524729561321;5.0121486812866
21898;16.0965286667939;4.28324791283837
21922;16.2904780310011;3.74189728383925
21957;16.4394460429295;3.37041885635037
21993;16.5514060561009;3.13469837320185
22024;16.6339210532227;3.00122498357509
22053;16.692471224084;2.94356417708108
22095;16.7310157500344;2.93621627135368
22125;16.7532623589844;2.95249805995008
22156;16.7633667852401;2.97216541989563
22206;16.765709756827;2.98619969657764
22238;16.7640507178773;2.99359075698764
22262;16.7609895126613;2.9964594235096
22291;16.7580011051405;2.99721513850847
22319;16.7557152571257;2.9974720396018
22357;16.7542402582325;2.99797231172286
22389;16.7534299609093;2.99888543042586
22425;16.7530627419628;3.00012457561493
22449;16.7529403731353;3.00154950886005
22499;16.7529301273765;3.0030535033383
22522;16.7529731766083;3.00457774589052
22553;16.7530752977074;3.00609677774671
22581;16.7532880051313;3.00760194704773
22623;16.753680806155;3.00909120514512
22668;16.7542992739987;3.01056369305741
22701;16.7551022108846;3.01201720811696
22727;16.7558761305406;3.01344768561761
22756;16.7561376211178;3.01485263127744
22786;16.7550560995255;3.01624439510831
22819;16.7514616571147;3.01767525095762
22859;16.7440410975763;3.01926300579634
22886;16.7318567167028;3.02118866601121
22929;16.7153201714417;3.02361918621992
22963;16.6969577504073;3.02649880557201
22989;16.6804274354344;3.02918281312136
23020;16.6682536064831;3.03000878452846
23051;16.6608442782753;3.02615208572629
23093;16.6572565908991;3.01446163036257
23129;16.6561710875563;2.99423539824106
23157;16.6564114723667;2.97015263176187
23194;16.6571419036224;2.9500863610458
23219;16.657875541832;2.93884477960084
23257;16.6583977093847;2.93588325765271
23283;16.6586700176537;2.93801303162245
23335;16.6587493233672;2.94181922833488
23356;16.6587317422649;2.94409407091278
23393;16.6587182290562;2.94156019332994
23432;16.6587912576843;2.93121919396713
23460;16.6589888682004;2.91256385760716
23488;16.6592651806897;2.89008495794254
23510;16.6594363401518;2.87112782466156
23559;16.6591237552203;2.86005616049213
23578;16.6577224894077;2.85624406905632
23619;16.6544443150246;2.85687519758689
23653;16.6485084029316;2.85959700731454
23691;16.6395663142544;2.86330635626001
23727;16.6284323814784;2.86785057622729
23750;16.618117025754;2.87314403298381
23792;16.6149953365116;2.87793798721137
23819;16.6296603308335;2.8785242335614
23857;16.6766109054835;2.86812969746342
23876;16.7722502216671;2.8386036310105
23923;16.9317803039033;2.78673611487794
23959;17.1659912968602;2.72181846460127
23982;17.4789980648927;2.66307850635724
24018;17.8678710135815;2.62765492481279
24053;18.3244796637881;2.62393704299835
24092;18.8383828184054;2.653088426294
24123;19.3986642344202;2.71294711220852
24151;19.9952539833973;2.80299218564699
24187;20.6203858762824;2.92550807503121
24226;21.2683667673853;3.08088855234834
24257;21.9345957901101;3.26688789398358
24286;22.6153885851544;3.48412217563217
24321;23.3077860732139;3.73604605411635
24348;24.0098635161004;4.02345881633627
24398;24.7218106793404;4.34463966170189
24420;25.4464359889381;4.69818148893278
24461;26.1884507395143;5.08207305278241
24489;26.9523056883705;5.49460507261947
24518;27.7388208260088;5.93733396582582
24552;28.5432275484968;6.41297279051801
24585;29.3575396141165;6.92044361700892
24608;30.1753602533604;7.45429130478877
24661;30.9946548137839;8.00918636946673
24684;31.8169815616182;8.58358420804944
24731;32.644317289527;9.17916286873322
24768;33.4764700017853;9.79949347957665
24795;34.3110921875768;10.4478886750693
24832;35.1447969698899;11.1232503139763
24853;35.9749444031128;11.8199999931765
24897;36.8016165241398;12.5322064223045
24931;37.6269642389901;13.2562238330047
24957;38.4527947334932;13.9914351771761
24984;39.2792755147322;14.7380710367854
25018;40.1052934193288;15.4953302176796
25052;40.9296913363574;16.2649512788629
25083;41.7512424545631;17.052702153255
25123;42.5683096209828;17.8624180585741
25156;43.3806343401859;18.6911324972049
25193;44.1902895723082;19.5314110591072
25236;44.9994667936961;20.3767342516618
25264;45.8079852431026;21.2247852320212
25295;46.6134081011687;22.078034037832
25323;47.4130114922409;22.9423513112394
25363;48.2048205454566;23.8231670457706
25387;48.9872382928967;24.720243367011
25424;49.7590410533743;25.6269398445997
25476;50.5200419121945;26.5364396105389
25491;51.2709634006669;27.447027286639
25517;52.0124583899978;28.3611534363586
25564;52.7449110573331;29.2817007202593
25602;53.4689370200925;30.2097289698187
25643;54.1847475950508;31.1448388330241
25658;54.8910539126328;32.085441578969
25693;55.5859882168015;33.0295127071823
25729;56.2687913022904;33.9763060538538
25765;56.9394302754443;34.9247363857436
25789;57.59693323935;35.871555254416
25816;58.2386615739251;36.8146551785394
25852;58.8613470470149;37.7571709995176
25891;59.4634135464403;38.7054232747407
25927;60.0466455096237;39.6624352162584
25961;60.6150531205612;40.6253308920967
25994;61.1716450217129;41.5881021519781
26014;61.716725031361;42.545528958997
26051;62.2489080198085;43.4955853202207
26080;62.766404189757;44.4373959898504
26117;63.2678324653133;45.3677636825627
26170;63.753307548001;46.2838737774938
26194;64.2242942038097;47.1883400902459
26230;64.6816573559758;48.0876578189962
26267;65.1242857000412;48.9856967643381
26293;65.5488717545386;49.8803401792396
26320;65.9508753779977;50.7674203371601
26355;66.3278458375442;51.6451235460784
26381;66.6816885469253;52.5122906671368
26422;67.0163047934432;53.3682406175501
26457;67.3344422433765;54.2168801329497
26491;67.6371908231136;55.063230633421
26519;67.9240533687072;55.9041451411163
26555;68.1926956335757;56.7295034805868
26589;68.4402665629965;57.5325089648963
26608;68.6657298526421;58.3143179845595
26655;68.8699475546367;59.0795299118984
26691;69.0535738008048;59.8301585009674
26724;69.2162369494309;60.5653357307811
26768;69.3578266547734;61.2858695814164
26799;69.4792997850973;61.9951049761886
26830;69.5814322441354;62.6934044713788
26858;69.6631321341862;63.3762723032711
26899;69.7216023219654;64.038516639379
26919;69.7544213195349;64.6728482018857
26953;69.761308076478;65.2653462570606
26987;69.7440419554306;65.8015347592772
27026;69.7061260845562;66.2772631458047
27059;69.6528054522976;66.7000057654816
27086;69.5892523024351;67.0837646232731
27119;69.5183956036491;67.4449463240178
27152;69.4417298310534;67.7943097087921
27200;69.3613156438162;68.127724870147
27236;69.2804415661897;68.4304138681668
27275;69.203567237522;68.6906209545762
27300;69.136032650258;68.9045516918949
27335;69.0828294297641;69.0715387697493
27369;69.0464266189231;69.1910748050858
27398;69.025517891814;69.2650010908311
27432;69.0161308550437;69.3003583139677
27464;69.0138084400826;69.3091560083168
27495;69.0150743097905;69.3044086087615
27521;69.0179494661375;69.2961062956157
27565;69.0219281191485;69.2905952808642
27590;69.0276612042342;69.2921071141344
27625;69.0364299492055;69.3035968550961
27656;69.0493608756075;69.3250336842511
27692;69.066272443557;69.3509152597281
27722;69.0848135821075;69.372735249309
27760;69.1014256805482;69.3855001854915
27781;69.1136329934563;69.389950490859
27826;69.1210515569717;69.3894247321868
27855;69.1246345866174;69.3869173429972
27878;69.1257035539175;69.3841934102025
27912;69.1254333584094;69.3819402095892
27944;69.1246600529195;69.3802199445793
27992;69.1238778599872;69.3788591009116
28013;69.1233210921221;69.3776718026389
28058;69.1230635578325;69.3765414898388
28098;69.12309974969;69.3754182836917
28125;69.1233927891868;69.3742776028593
28168;69.1238852680549;69.3730666977504
28194;69.1244766822398;69.3716605532477
28222;69.124978436188;69.3698595153219
28258;69.1250640690269;69.3674800070028
28289;69.1242411665575;69.3645992075
28310;69.1218859988641;69.3619775851725
28357;69.1173995333526;69.3615444416477
28387;69.1105536790058;69.3665462801395
28419;69.1020820488835;69.3805576776044
28456;69.0945080766751;69.4042570744874
28479;69.0930692620723;69.4291902120702
28513;69.1063652432807;69.4295009888538
28554;69.1460317308694;69.3566541390168
28590;69.2243885670674;69.1459747984541
28628;69.3503027094027;68.7404605886997
28668;69.5265914401912;68.1208407537094
28694;69.751095987043;67.3149671279317
28727;70.0187199650043;66.3760433496741
28761;70.3222032322299;65.3531101815131
28790;70.6529223382389;64.2779603305473
28831;71.0026688884275;63.1687255099487
28857;71.3650473913181;62.0395293908101
28892;71.7349099309815;60.907064237582
28919;72.1067056164329;59.7892935141784
28950;72.4741894977651;58.6999985587898
28993;72.8312383778167;57.6481582553504
29038;73.1720521718739;56.6437601846719
29063;73.4916764436615;55.7001087108554
29092;73.7867996402271;54.8282567555775
29124;74.054979505952;54.0336489339706
29154;74.2935919151807;53.3180296765852
29182;74.5004442801383;52.6814821601888
29217;74.674670113137;52.1260045824513
29262;74.8165253889993;51.657552411025
29299;74.9270688307791;51.2826585486637
29327;75.0078420902781;51.0049576892763
29350;75.059851883686;50.8248152948923
29386;75.0825546034783;50.7408970872165
29424;75.0733830850417;50.7532100632486
29447;75.0285795701113;50.8648085989856
29488;74.9456253470132;51.0789587984796
29526;74.8245979780613;51.3961186641067
29553;74.6673027947105;51.8151293977601
29594;74.47650152;52.3353610813827
29622;74.2556902194435;52.9568455017448
29658;74.0084147412336;53.6787625552824
29694;73.7376639539109;54.4969683312907
29719;73.4457492798356;55.4034469912203
29750;73.135004478128;56.3888031586011
29800;72.8096435441409;57.4381162773494
29824;72.4776211777135;58.5177479573594
29867;72.1511571781972;59.5715945432781
29903;71.8450641123639;60.5375204667073
29929;71.5732624631233;61.3700211617673
29971;71.3456608218347;62.0497476020226
29996;71.1666235073827;62.5788632594337
30034;71.0346107348231;62.9732938407878
30059;70.9433526910783;63.2527991710169
30089;70.8852766370335;63.432411329447
30124;70.8545186171402;63.5270544499353
30160;70.8458672478695;63.5604447526212
30189;70.852071656357;63.5608425195714
30227;70.8645702185148;63.5501948544687
30256;70.8767433066714;63.5401464976104
30295;70.8854257055461;63.5344826989604
30322;70.8900443620304;63.5328833375498
30356;70.8913070484003;63.5337400178636
30393;70.8903207084121;63.535603641521
30435;70.8881072894842;63.5376173477623
30474;70.8854097785068;63.5394390229718
30505;70.8826728057913;63.5410240941427
30535;70.8801048445139;63.5424531276955
30560;70.8777612485992;63.543853234843
30599;70.8756169195437;63.5453865121003
30625;70.8736174320985;63.5472464777959
30662;70.8717080239426;63.5495947502625
30695;70.8698452649346;63.5523734067419
30723;70.8679988379903;63.5549663211905
30760;70.8661497067621;63.5558003559492
30791;70.8642875032155;63.5522119917235
30815;70.8624082481275;63.5412342554471
30852;70.8605131281904;63.5222098941723
30887;70.8586076514204;63.4995538312294
30918;70.8566998327564;63.4806969606616
30956;70.8547974308076;63.4701947857798
30994;70.8529049567686;63.4675622285534
31021;70.8510202685478;63.4697878221493
31051;70.8491302795617;63.4735435797623
31088;70.8472064377905;63.4755136168654
31124;70.8452021332826;63.4721064441661
31154;70.8430557079031;63.4599352576703
31195;70.8407044705185;63.4384067766495
31210;70.8381163744073;63.4126156575031
31242;70.8353455154361;63.3909242381301
31287;70.8326135989133;63.3783140213774
31311;70.8304078399035;63.3740540601901
31351;70.8295616222084;63.3748070066507
31387;70.8312494851119;63.3775721592
31412;70.8367907817031;63.3805726046322
31454;70.8471276742863;63.3831050791706
31499;70.8618455649687;63.3850882536457
31517;70.878403146007;63.3866787836484
31558;70.8931198558429;63.388059347334
31584;70.9034525481464;63.3893620470248
31614;70.9089827333936;63.3906583573879
31656;70.9106468015395;63.3919737150259
31688;70.9097579648507;63.3933070936335
31721;70.9074870171934;63.3946453035152
31770;70.9046688138219;63.3959730932309
31791;70.9017988784801;63.3972819235968
31834;70.8991141365994;63.3985723252709
31863;70.8966905065879;63.3998485895911
31893;70.8945242353663;63.4011151174211
31939;70.8925850197883;63.402380298278
31963;70.8908387768691;63.4036647202894
32006;70.8892423098158;63.4050074817655
32029;70.8877147051344;63.4064615957457
32072;70.8860935473687;63.4080653108483
32094;70.8840894665868;63.4097781855506
32124;70.8812616990885;63.4113878812921
32159;70.877051430023;63.4124271124722
32186;70.8709254864628;63.4121935911192
32216;70.8626913508187;63.4100410747323
32260;70.8530305427604;63.406157352936
32291;70.8442409727129;63.4029352681047
32320;70.8410566547733;63.4065927753308
32360;70.8512061498415;63.4277613715537
32393;70.8850825616321;63.4784342785729
32423;70.9535050744397;63.5662356710442
32452;71.0636220898363;63.693565174155
32483;71.2160046993169;63.8621591646693
32517;71.4058379970985;64.0729198071999
32544;71.6264690234663;64.3205426414802
32578;71.8711471993837;64.5943760298679
32608;72.1325956539424;64.8858807688102
32653;72.4039269254039;65.1912675152802
32683;72.6808177177975;65.5076604712511
32720;72.9617214320553;65.8302390646423
32766;73.2468252865715;66.1545120080006
32787;73.5377460125537;66.4801749061442
32825;73.8372353734539;66.8101133886352
32857;74.1478268397831;67.1472671735443
32881;74.4699982110279;67.4940346928622
32920;74.8014512755025;67.8511516129983
32956;75.1375589251803;68.2153624927448
32993;75.4722867250811;68.5806646345903
33026;75.8006481028351;68.9417936093653
33046;76.1217228065164;69.2946606036105
33088;76.4382762767667;69.6379391270285
33121;76.7532335368988;69.9767593963999
33155;77.0673640977464;70.3187119542395
33187;77.3795113961442;70.6660780453235
33223;77.6879722315333;71.0155133165291
33250;77.9922531103693;71.362190038933
33288;78.2941311887666;71.7032597088767
33333;78.5964771733044;72.0386005058769
33369;78.9008572912022;72.3701479099537
33399;79.2068077450897;72.7031908899341
33427;79.5132597612255;73.0437988739476
33456;79.8199200921493;73.3929313672758
33486;80.1270544548417;73.7460400737345
33521;80.4349678042758;74.0957059529216
33570;80.7440288340916;74.4355931501353
33610;81.0539365641248;74.7649929033315
