Tempo (ms);Trajetória 1;Trajetória 2
26107;68.1542839638709;46.345544085562
26152;68.8658119458968;46.804344204497
26180;69.580691423376;47.2804692704774
26206;70.3008574641721;47.7759684483385
26232;71.027316069919;48.2926591257385
26285;71.7591122129467;48.8298658418783
26312;72.4943944840601;49.3834059197167
26350;73.2324063909338;49.9496844216488
26387;73.9734208427907;50.529930556885
26419;74.7181127623697;51.1278556461197
26447;75.4675349927155;51.7445652109445
26477;76.2214689730757;52.377860198066
26510;76.9771079201843;53.0242321295661
26544;77.7310620711017;53.6800901416536
26586;78.4816244366061;54.3440330951545
26611;79.228533265109;55.0188004849112
26639;79.9718956749321;55.7080930146612
26667;80.711842108226;56.4119395532172
26707;81.4487616026251;57.1274072059435
26732;82.1838080829334;57.8524981308319
26778;82.9186584476561;58.5880142171232
26826;83.6533283105263;59.3360282144859
26852;84.3848734165003;60.0969313617268
26882;85.1103147037844;60.8685250605868
26914;85.8301027973358;61.6470155498999
26946;86.5469286722328;62.4285363632145
26983;87.2618773888728;63.211930173919
27008;87.9732603700946;63.9994299451291
27050;88.6780807554471;64.7940463727398
27082;89.3729033762202;65.5979287770996
27107;90.0553235178262;66.4107344287793
27147;90.7265975092333;67.2288755089654
27179;91.3909118327574;68.0497196527024
27213;92.0512535438518;68.8758533026761
27245;92.7073554502029;69.7138483322195
27280;93.3572811994071;70.5683333174618
27318;93.999584909507;71.436007647973
27347;94.6331550069795;72.3073553526188
27373;95.255968007577;73.1747735557788
27406;95.8659366736182;74.0366954235149
27449;96.4620937021379;74.8957182272462
27482;97.0436090699609;75.7556427502309
27515;97.6099240443226;76.618642948653
27541;98.1629820746393;77.4838797030904
27583;98.7065968337308;78.3496812009606
27610;99.2428201033969;79.2151855834052
27649;99.7708305148341;80.0793578330606
27675;100.289079462798;80.9415327383239
27711;100.796771942537;81.8015638952064
27743;101.293601673532;82.6579125561699
27776;101.778832269191;83.5082658540817
27808;102.250169040511;84.3514771357577
27841;102.704587196906;85.1873167238006
27880;103.1411935895;86.0157645730481
27908;103.561299581891;86.8378512974975
27933;103.965701620382;87.6563213945288
27984;104.354416198318;88.4735849509063
28009;104.728216388229;89.2901243049265
28034;105.087562255634;90.1051772421248
28069;105.430337538211;90.9159828438602
28108;105.752768863923;91.7178505190722
28144;106.052341373211;92.5074495975903
28172;106.328982826493;93.2840945491508
28199;106.584491258268;94.0480597194844
28247;106.821187049096;94.8004138923597
28277;107.040709754263;95.5439699170073
28313;107.244840963235;96.2811986729533
28351;107.437087002849;97.0110754778541
28383;107.620591062382;97.7300817798633
28416;107.793992898224;98.4349655677332
28444;107.951995851245;99.1241875759554
28482;108.089676982888;99.7991598564266
28510;108.205188556267;100.463478465916
28554;108.300427860693;101.119930749813
28582;108.379460121798;101.768946647131
28623;108.44464307078;102.407785408902
28666;108.494748569448;103.027936692504
28699;108.526992845084;103.615682048413
28730;108.539907068645;104.15685439331
28757;108.535262741954;104.638408378624
28794;108.518231600565;105.051811569239
28824;108.494794666804;105.402123073006
28858;108.468163789137;105.708293847873
28879;108.437650836797;105.991061967857
28912;108.401255203163;106.261729538778
28936;108.358573806742;106.518304308749
28983;108.311104130526;106.747920458968
29009;108.262012615417;106.934719833587
29051;108.216080224724;107.069109983236
29081;108.178320169111;107.151730385376
29109;108.151921828615;107.191776053425
29146;108.137034468342;107.203273707909
29175;108.131438963627;107.200268672531
29221;108.132496375836;107.192798588405
29247;108.138550785256;107.186018677312
29291;108.149174423261;107.181555847385
29312;108.164503473038;107.179205424441
29350;108.183789668317;107.178171156125
29386;108.204164758922;107.17771495371
29421;108.221618587302;107.177370571702
29445;108.233612006304;107.176927302057
29487;108.240118091183;107.176337779022
29528;108.242559309453;107.175631061226
29558;108.242595172937;107.174856285663
29589;108.241550789293;107.174054439936
29618;108.240264355213;107.173249208812
29646;108.239150497238;107.172448329232
29680;108.238337424423;107.171648631391
29715;108.237799165092;107.170841282625
29744;108.237451536156;107.170017102426
29784;108.237208430675;107.169174416598
29818;108.237007431964;107.168332702616
29838;108.236816483655;107.167550974443
29883;108.236631117266;107.166940210894
29905;108.236467813908;107.166646030694
29946;108.236354917352;107.16676454449
29984;108.236319163007;107.167155153284
30014;108.236364937977;107.167151335671
30045;108.236445242347;107.165265685981
30102;108.236426922165;107.159155356909
30123;108.236059452898;107.146336792459
30176;108.234970000472;107.126294190299
30183;108.23272608683;107.102583453642
30212;108.229022000369;107.08103353996
30248;108.2240434161;107.065045360165
30277;108.219028840924;107.054308167728
30311;108.216951107777;107.047900321319
30335;108.222009461004;107.047333794533
30379;108.237046819175;107.05624421678
30418;108.262324103866;107.076598508863
30453;108.297344254927;107.106068145187
30488;108.341755425492;107.140259407064
30512;108.394201035873;107.176433750062
30550;108.45171912014;107.215032121616
30588;108.511132223493;107.259230806712
30618;108.571081378334;107.312559902289
30652;108.632169487433;107.37569680239
30688;108.696329964775;107.445888810386
30707;108.766415266681;107.519016767423
30750;108.843793250117;107.591187551797
30789;108.925725941085;107.659221764185
30811;109.006753104349;107.72102024862
30849;109.08252601763;107.776164306635
30882;109.151515206942;107.827252931205
30911;109.214162168169;107.880351421085
30945;109.271929797277;107.941916295544
30981;109.327273464509;108.015127085191
31021;109.383235362274;108.098433411062
31051;109.441310149703;108.185497507048
31087;109.500296225861;108.268740321195
31109;109.55874235709;108.345012246049
31152;109.61686532782;108.416679615542
31193;109.674513946842;108.488256004801
31216;109.729602595964;108.562746795942
31249;109.780686553861;108.639872547106
31272;109.829503274264;108.717571834046
31311;109.879777443198;108.793539778049
31339;109.935145483113;108.864999757326
31386;109.997720877305;108.930388627157
31410;110.066131186372;108.991149396341
31451;110.135878926926;109.050409887145
31475;110.202903756513;109.111202330647
31511;110.265633792192;109.17624692955
31546;110.324102120116;109.247980741549
31580;110.378574239892;109.326692245527
31598;110.428808496712;109.408083961949
31635;110.473955894746;109.485301345467
31670;110.51316522415;109.554507912439
31721;110.546975909515;109.616831507608
31751;110.578470956122;109.675634306182
31775;110.611978549356;109.73357636739
31811;110.650072897375;109.791359409441
31846;110.692618553081;109.84805513451
31871;110.738472405398;109.902306661047
31911;110.787523476298;109.953238234219
31942;110.841108061027;110.001077034258
31972;110.899929975636;110.048246445249
32014;110.962155580041;110.099195332778
32048;111.024398249546;110.156577168882
32075;111.083159308092;110.218517309716
32113;111.135416991802;110.281895072303
32141;111.180633988431;110.346176831102
32178;111.222519630716;110.412771671843
32206;111.26666350675;110.482021817808
32233;111.315674053614;110.551716832643
32283;111.367274775724;110.619516227496
32313;111.416894682596;110.685566630895
32339;111.460945074363;110.750889259772
32382;111.498456991427;110.813469429319
32412;111.531603334322;110.867052588781
32446;111.564420352332;110.906166671703
32478;111.599735591193;110.931208753605
32520;111.63719533651;110.945552550754
32543;111.674353008702;110.951464770114
32574;111.708726409718;110.951633103989
32626;111.738951831859;110.951121884846
32647;111.765376300445;110.955631596845
32675;111.789280679572;110.96654955282
32714;111.810661423992;110.97826245817
32745;111.827205892605;110.983479732938
32778;111.836379874398;110.980187040116
32810;111.838266229999;110.97174558799
32845;111.835559084216;110.962830520988
32880;111.831411154757;110.956536454133
32920;111.827881031073;110.953640993817
32948;111.825736828489;110.95335507288
32980;111.82493100398;110.954480446372
33013;111.825087061517;110.956080004329
33040;111.825791759152;110.957633208731
33081;111.826725996466;110.958952894917
33113;111.827696027601;110.960042136241
33148;111.828615519318;110.960977605802
33191;111.829469851499;110.961841540152
33214;111.830281406601;110.962694188666
33247;111.831086289225;110.963570722339
33286;111.831924213088;110.964486492682
33315;111.832836212358;110.965438374562
33350;111.833862455262;110.966396529368
33383;111.835032138188;110.967288320099
33419;111.836337911665;110.967985123366
33451;111.8376907862;110.968320997992
33510;111.838859669309;110.968196928339
33518;111.839414553678;110.967819181487
33551;111.838715428693;110.968055951497
33592;111.836018149384;110.970773256934
33608;111.83079391375;110.978812008722
33651;111.823357948137;110.995006306724
33681;111.815841088411;111.019478518995
33706;111.813373074548;111.044728498022
33731;111.825035623827;111.049273531075
33770;111.863675259881;110.993303944429
33804;111.943121366018;110.824012226455
33842;112.072900839891;110.4947199054
33878;112.254463146028;109.985978656505
33916;112.482600859597;109.312049282581
33945;112.749926224733;108.511357059969
33973;113.049121172915;107.629936816359
33993;113.371951215732;106.706529743906
34044;113.709078295084;105.766183833436
34078;114.052046700504;104.821924718922
34099;114.395171942801;103.878222298525
34148;114.735604359532;102.935680195876
34178;115.071227643143;101.998296817794
34215;115.399144940889;101.077748574211
34249;115.716503552648;100.189262666695
34269;116.020913394297;99.3445208496374
34310;116.309741082903;98.5498313862941
34350;116.580964326211;97.8075201413964
34375;116.835015511363;97.1176079994033
34412;117.073656875278;96.4807932765104
34440;117.296862564958;95.9007399676062
34477;117.502538692906;95.3833525596036
34504;117.687993242672;94.9341544972194
34536;117.849682547428;94.5567552908097
34579;117.982887397351;94.2534263955638
34610;118.083464200522;94.0260960971511
34638;118.150172070225;93.8756491677846
34675;118.185441612015;93.8007919701429
34698;118.193759222727;93.7989923895197
34741;118.178358264573;93.8682194986935
34769;118.139605412617;94.0087411762392
34806;118.077246228046;94.2238113266209
34849;117.992197294331;94.5164846646848
34881;117.885024817811;94.8853496692486
