Tempo (ms);Trajetória 1;Trajetória 2
23819;47.9433944364392;69.1773978878058
23857;47.9408809700646;69.1491165755136
23876;47.9051612510693;69.0429711704777
23923;47.8153441572178;68.8178443367101
23959;47.6558882809601;68.4488134415117
23982;47.4220191143316;67.9379861435671
24018;47.119807849396;67.3063119805963
24053;46.7624875215581;66.5790756936477
24092;46.3663540051925;65.7786454772824
24123;45.9467391526215;64.9238948961752
24151;45.5148684593297;64.0318058483895
24187;45.0783636039069;63.1174563978252
24226;44.6437476448763;62.1928844993637
24257;44.2175948507089;61.2666838995933
24286;43.8061867387726;60.3431027713503
24321;43.4147966790201;59.4231220436704
24348;43.0475850590797;58.5090221183525
24398;42.7071353515407;57.6050583597738
24420;42.3930510168007;56.712584259269
24461;42.1023595752969;55.8283701082027
24489;41.8317934774938;54.9483236953916
24518;41.5792375028515;54.0717545640845
24552;41.3444878949253;53.2030161760775
24585;41.1293267802875;52.3492140490763
24608;40.9361417656888;51.5169268955551
24661;40.7663576814577;50.7118567450506
24684;40.6196124451893;49.939022189183
24731;40.4944084022772;49.1999398039684
24768;40.3899485777608;48.4897716768905
24795;40.3061622517815;47.7994035628749
24832;40.2422609745855;47.1206222509912
24853;40.1969543805013;46.4491599691262
24897;40.1694560057773;45.7844763766452
24931;40.1596699096426;45.1286958568199
24957;40.1685788562629;44.4862772469687
24984;40.1985554496784;43.8628682140635
25018;40.2523848552169;43.2637471410716
25052;40.3317605085957;42.6931967788472
25083;40.4360976694612;42.152781759445
25123;40.5624239918948;41.6405171864539
25156;40.7072407551406;41.1528276228038
25193;40.8689217409129;40.6854092583208
25236;41.0482542879155;40.2337505465338
25264;41.2471526558583;39.7956210262143
25295;41.4673052938047;39.3725714901659
25323;41.7096374834582;38.9683394548248
25363;41.9745855357199;38.5865288888697
25387;42.262014143701;38.2306474775655
25424;42.5705538606442;37.9042243564654
25476;42.898429892974;37.608953909892
25491;43.244121251686;37.343172383983
25517;43.6051527266683;37.1019715155006
25564;43.9791639201178;36.8804211708928
25602;44.3674676398371;36.6778595348422
